Starting training:
  Algorithm       : ppo
  Environments    : 4
  Reward mode     : combined
  Observation     : C03
  Seed            : 42
  Timesteps       : 1000000

=== System Info ===
Hostname              : haicn1701.localdomain
CUDA_VISIBLE_DEVICES : MIG-0df3d462-ff11-590c-9da2-755e443d81a7

=== GPU Info (nvidia-smi) ===
Sun Jun  8 04:22:35 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.133.20             Driver Version: 570.133.20     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  |   00000000:CA:00.0 Off |                   On |
| N/A   41C    P0             46W /  400W |     249MiB /  40960MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |                     Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                       BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    2   0   0  |             142MiB / 20096MiB    | 56      0 |  4   0    2    0    0 |
|                  |                 0MiB / 32767MiB  |           |                       |
+------------------+----------------------------------+-----------+-----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

=== PyTorch CUDA Info ===
CUDA available        : True
Device name (ID 0)    : NVIDIA A100-SXM4-40GB MIG 4g.20gb
CUDA version (torch)  : 12.4
CUDNN version         : 90501
Using cuda device
---------------------------------
| rollout/           |          |
|    std                  | 0.293       |
|    value_loss           | 0.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 141         |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 50          |
|    time_elapsed         | 931         |
|    total_timesteps      | 57600       |
| train/                  |             |
|    approx_kl            | 0.008428966 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.178      |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.285       |
|    n_updates            | 490         |
|    policy_gradient_loss | -0.00492    |
|    std                  | 0.286       |
|    value_loss           | 0.752       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 143         |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 51          |
|    time_elapsed         | 948         |
|    total_timesteps      | 58752       |
| train/                  |             |
|    approx_kl            | 0.016134677 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.148      |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.359       |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.000946   |
|    std                  | 0.276       |
|    value_loss           | 0.589       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 145         |
| time/                   |             |
|    fps                  | 62          |
|    iterations           | 52          |
|    time_elapsed         | 965         |
|    total_timesteps      | 59904       |
| train/                  |             |
|    approx_kl            | 0.060450315 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.119      |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.176       |
|    n_updates            | 510         |
|    policy_gradient_loss | 0.00285     |
|    std                  | 0.27        |
|    value_loss           | 0.699       |
-----------------------------------------
Eval num_timesteps=60000, episode_reward=195.02 +/- 27.32
Episode length: 288.00 +/- 0.00
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 288          |
|    mean_reward          | 195          |
| time/                   |              |
|    total_timesteps      | 60000        |
| train/                  |              |
|    approx_kl            | 0.0056570936 |
|    clip_fraction        | 0.139        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.097       |
|    explained_variance   | 0.996        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.193        |
|    n_updates            | 520          |
|    policy_gradient_loss | 0.00166      |
|    std                  | 0.264        |
|    value_loss           | 0.597        |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 148      |
| time/              |          |
|    fps             | 60       |
|    iterations      | 53       |
|    time_elapsed    | 1016     |
|    total_timesteps | 61056    |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 149         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 54          |
|    time_elapsed         | 1034        |
|    total_timesteps      | 62208       |
| train/                  |             |
|    approx_kl            | 0.007891852 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0735     |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.247       |
|    n_updates            | 530         |
|    policy_gradient_loss | 0.00135     |
|    std                  | 0.257       |
|    value_loss           | 0.583       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 152         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 55          |
|    time_elapsed         | 1051        |
|    total_timesteps      | 63360       |
| train/                  |             |
|    approx_kl            | 0.009032725 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0436     |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.06        |
|    n_updates            | 540         |
|    policy_gradient_loss | 0.00914     |
|    std                  | 0.249       |
|    value_loss           | 0.633       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 153         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 56          |
|    time_elapsed         | 1068        |
|    total_timesteps      | 64512       |
| train/                  |             |
|    approx_kl            | 0.010482186 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0218     |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.342       |
|    n_updates            | 550         |
|    policy_gradient_loss | 0.00138     |
|    std                  | 0.245       |
|    value_loss           | 0.75        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 155         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 57          |
|    time_elapsed         | 1085        |
|    total_timesteps      | 65664       |
| train/                  |             |
|    approx_kl            | 0.004852703 |
|    clip_fraction        | 0.0705      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.00928    |
|    explained_variance   | 0.994       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.438       |
|    n_updates            | 560         |
|    policy_gradient_loss | -0.00454    |
|    std                  | 0.243       |
|    value_loss           | 0.837       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 157         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 58          |
|    time_elapsed         | 1103        |
|    total_timesteps      | 66816       |
| train/                  |             |
|    approx_kl            | 0.016298547 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.00573     |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.208       |
|    n_updates            | 570         |
|    policy_gradient_loss | 0.00654     |
|    std                  | 0.238       |
|    value_loss           | 0.751       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 159        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 59         |
|    time_elapsed         | 1120       |
|    total_timesteps      | 67968      |
| train/                  |            |
|    approx_kl            | 0.01846651 |
|    clip_fraction        | 0.127      |
|    clip_range           | 0.2        |
|    entropy_loss         | 0.0228     |
|    explained_variance   | 0.996      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.318      |
|    n_updates            | 580        |
|    policy_gradient_loss | 0.00105    |
|    std                  | 0.236      |
|    value_loss           | 0.857      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 60          |
|    time_elapsed         | 1137        |
|    total_timesteps      | 69120       |
| train/                  |             |
|    approx_kl            | 0.022497322 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.0409      |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.245       |
|    n_updates            | 590         |
|    policy_gradient_loss | 0.00181     |
|    std                  | 0.229       |
|    value_loss           | 0.638       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 162         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 61          |
|    time_elapsed         | 1155        |
|    total_timesteps      | 70272       |
| train/                  |             |
|    approx_kl            | 0.023170777 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.0644      |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.167       |
|    n_updates            | 600         |
|    policy_gradient_loss | 0.00141     |
|    std                  | 0.224       |
|    value_loss           | 0.564       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 163         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 62          |
|    time_elapsed         | 1172        |
|    total_timesteps      | 71424       |
| train/                  |             |
|    approx_kl            | 0.016538769 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.0826      |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.204       |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.00771    |
|    std                  | 0.221       |
|    value_loss           | 0.578       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 164         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 63          |
|    time_elapsed         | 1189        |
|    total_timesteps      | 72576       |
| train/                  |             |
|    approx_kl            | 0.038660157 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.0985      |
|    explained_variance   | 0.994       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.208       |
|    n_updates            | 620         |
|    policy_gradient_loss | -0.00639    |
|    std                  | 0.216       |
|    value_loss           | 0.853       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 166        |
| time/                   |            |
|    fps                  | 61         |
|    iterations           | 64         |
|    time_elapsed         | 1207       |
|    total_timesteps      | 73728      |
| train/                  |            |
|    approx_kl            | 0.02159592 |
|    clip_fraction        | 0.182      |
|    clip_range           | 0.2        |
|    entropy_loss         | 0.126      |
|    explained_variance   | 0.996      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.141      |
|    n_updates            | 630        |
|    policy_gradient_loss | 0.00106    |
|    std                  | 0.211      |
|    value_loss           | 0.629      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 168         |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 65          |
|    time_elapsed         | 1224        |
|    total_timesteps      | 74880       |
| train/                  |             |
|    approx_kl            | 0.008766178 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.151       |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.183       |
|    n_updates            | 640         |
|    policy_gradient_loss | -0.00265    |
|    std                  | 0.206       |
|    value_loss           | 0.608       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 169         |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 66          |
|    time_elapsed         | 1241        |
|    total_timesteps      | 76032       |
| train/                  |             |
|    approx_kl            | 0.022767182 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.176       |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.189       |
|    n_updates            | 650         |
|    policy_gradient_loss | 0.00773     |
|    std                  | 0.199       |
|    value_loss           | 0.659       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 171          |
| time/                   |              |
|    fps                  | 61           |
|    iterations           | 67           |
|    time_elapsed         | 1259         |
|    total_timesteps      | 77184        |
| train/                  |              |
|    approx_kl            | 0.0079595605 |
|    clip_fraction        | 0.0684       |
|    clip_range           | 0.2          |
|    entropy_loss         | 0.202        |
|    explained_variance   | 0.997        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.272        |
|    n_updates            | 660          |
|    policy_gradient_loss | -0.00213     |
|    std                  | 0.197        |
|    value_loss           | 0.739        |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 172        |
| time/                   |            |
|    fps                  | 61         |
|    iterations           | 68         |
|    time_elapsed         | 1276       |
|    total_timesteps      | 78336      |
| train/                  |            |
|    approx_kl            | 0.02249818 |
|    clip_fraction        | 0.127      |
|    clip_range           | 0.2        |
|    entropy_loss         | 0.219      |
|    explained_variance   | 0.997      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.276      |
|    n_updates            | 670        |
|    policy_gradient_loss | -0.00375   |
|    std                  | 0.192      |
|    value_loss           | 0.719      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 174         |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 69          |
|    time_elapsed         | 1293        |
|    total_timesteps      | 79488       |
| train/                  |             |
|    approx_kl            | 0.008882176 |
|    clip_fraction        | 0.121       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.245       |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.201       |
|    n_updates            | 680         |
|    policy_gradient_loss | -0.00678    |
|    std                  | 0.187       |
|    value_loss           | 0.516       |
-----------------------------------------
Eval num_timesteps=80000, episode_reward=201.74 +/- 27.20
Episode length: 288.00 +/- 0.00
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 288         |
|    mean_reward          | 202         |
| time/                   |             |
|    total_timesteps      | 80000       |
| train/                  |             |
|    approx_kl            | 0.009796878 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.268       |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.123       |
|    n_updates            | 690         |
|    policy_gradient_loss | 0.0102      |
|    std                  | 0.184       |
|    value_loss           | 0.449       |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 176      |
| time/              |          |
|    fps             | 59       |
|    iterations      | 70       |
|    time_elapsed    | 1344     |
|    total_timesteps | 80640    |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 177          |
| time/                   |              |
|    fps                  | 60           |
|    iterations           | 71           |
|    time_elapsed         | 1361         |
|    total_timesteps      | 81792        |
| train/                  |              |
|    approx_kl            | 0.0065683345 |
|    clip_fraction        | 0.128        |
|    clip_range           | 0.2          |
|    entropy_loss         | 0.29         |
|    explained_variance   | 0.998        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.284        |
|    n_updates            | 700          |
|    policy_gradient_loss | -0.00251     |
|    std                  | 0.179        |
|    value_loss           | 0.514        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 178         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 72          |
|    time_elapsed         | 1379        |
|    total_timesteps      | 82944       |
| train/                  |             |
|    approx_kl            | 0.022624461 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.319       |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.213       |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.00345    |
|    std                  | 0.173       |
|    value_loss           | 0.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 180         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 73          |
|    time_elapsed         | 1396        |
|    total_timesteps      | 84096       |
| train/                  |             |
|    approx_kl            | 0.009550761 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.349       |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.155       |
|    n_updates            | 720         |
|    policy_gradient_loss | 0.00469     |
|    std                  | 0.169       |
|    value_loss           | 0.537       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 181         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 74          |
|    time_elapsed         | 1413        |
|    total_timesteps      | 85248       |
| train/                  |             |
|    approx_kl            | 0.023287697 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.374       |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.142       |
|    n_updates            | 730         |
|    policy_gradient_loss | 0.00843     |
|    std                  | 0.164       |
|    value_loss           | 0.762       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 183         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 75          |
|    time_elapsed         | 1431        |
|    total_timesteps      | 86400       |
| train/                  |             |
|    approx_kl            | 0.013845951 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.4         |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.154       |
|    n_updates            | 740         |
|    policy_gradient_loss | 0.00335     |
|    std                  | 0.16        |
|    value_loss           | 0.527       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 184        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 76         |
|    time_elapsed         | 1448       |
|    total_timesteps      | 87552      |
| train/                  |            |
|    approx_kl            | 0.05913888 |
|    clip_fraction        | 0.224      |
|    clip_range           | 0.2        |
|    entropy_loss         | 0.424      |
|    explained_variance   | 0.998      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.207      |
|    n_updates            | 750        |
|    policy_gradient_loss | 0.011      |
|    std                  | 0.156      |
|    value_loss           | 0.423      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 185         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 77          |
|    time_elapsed         | 1465        |
|    total_timesteps      | 88704       |
| train/                  |             |
|    approx_kl            | 0.020613851 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.45        |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.195       |
|    n_updates            | 760         |
|    policy_gradient_loss | 0.000104    |
|    std                  | 0.152       |
|    value_loss           | 0.393       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 186          |
| time/                   |              |
|    fps                  | 60           |
|    iterations           | 78           |
|    time_elapsed         | 1483         |
|    total_timesteps      | 89856        |
| train/                  |              |
|    approx_kl            | 0.0074945935 |
|    clip_fraction        | 0.224        |
|    clip_range           | 0.2          |
|    entropy_loss         | 0.473        |
|    explained_variance   | 0.998        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.435        |
|    n_updates            | 770          |
|    policy_gradient_loss | 0.00727      |
|    std                  | 0.15         |
|    value_loss           | 0.583        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 188          |
| time/                   |              |
|    fps                  | 60           |
|    iterations           | 79           |
|    time_elapsed         | 1500         |
|    total_timesteps      | 91008        |
| train/                  |              |
|    approx_kl            | 0.0152731985 |
|    clip_fraction        | 0.167        |
|    clip_range           | 0.2          |
|    entropy_loss         | 0.49         |
|    explained_variance   | 0.998        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.107        |
|    n_updates            | 780          |
|    policy_gradient_loss | 0.00512      |
|    std                  | 0.147        |
|    value_loss           | 0.412        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 189         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 80          |
|    time_elapsed         | 1517        |
|    total_timesteps      | 92160       |
| train/                  |             |
|    approx_kl            | 0.009880048 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.516       |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.427       |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.0022     |
|    std                  | 0.143       |
|    value_loss           | 0.627       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 190         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 81          |
|    time_elapsed         | 1535        |
|    total_timesteps      | 93312       |
| train/                  |             |
|    approx_kl            | 0.012720778 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.538       |
|    explained_variance   | 0.999       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.128       |
|    n_updates            | 800         |
|    policy_gradient_loss | 0.0038      |
|    std                  | 0.139       |
|    value_loss           | 0.429       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 191        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 82         |
|    time_elapsed         | 1552       |
|    total_timesteps      | 94464      |
| train/                  |            |
|    approx_kl            | 0.03202471 |
|    clip_fraction        | 0.246      |
|    clip_range           | 0.2        |
|    entropy_loss         | 0.563      |
|    explained_variance   | 0.999      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.285      |
|    n_updates            | 810        |
|    policy_gradient_loss | 0.00472    |
|    std                  | 0.137      |
|    value_loss           | 0.614      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 193         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 83          |
|    time_elapsed         | 1569        |
|    total_timesteps      | 95616       |
| train/                  |             |
|    approx_kl            | 0.020725213 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.58        |
|    explained_variance   | 0.999       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.187       |
|    n_updates            | 820         |
|    policy_gradient_loss | 0.0045      |
|    std                  | 0.134       |
|    value_loss           | 0.387       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 194        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 84         |
|    time_elapsed         | 1586       |
|    total_timesteps      | 96768      |
| train/                  |            |
|    approx_kl            | 0.06721015 |
|    clip_fraction        | 0.239      |
|    clip_range           | 0.2        |
|    entropy_loss         | 0.611      |
|    explained_variance   | 0.999      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.271      |
|    n_updates            | 830        |
|    policy_gradient_loss | 0.00839    |
|    std                  | 0.129      |
|    value_loss           | 0.409      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 196         |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 85          |
|    time_elapsed         | 1604        |
|    total_timesteps      | 97920       |
| train/                  |             |
|    approx_kl            | 0.038115755 |
|    clip_fraction        | 0.261       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.638       |
|    explained_variance   | 0.999       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.198       |
|    n_updates            | 840         |
|    policy_gradient_loss | 0.00502     |
|    std                  | 0.127       |
|    value_loss           | 0.397       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 197        |
| time/                   |            |
|    fps                  | 61         |
|    iterations           | 86         |
|    time_elapsed         | 1621       |
|    total_timesteps      | 99072      |
| train/                  |            |
|    approx_kl            | 0.03005775 |
|    clip_fraction        | 0.323      |
|    clip_range           | 0.2        |
|    entropy_loss         | 0.651      |
|    explained_variance   | 0.998      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.107      |
|    n_updates            | 850        |
|    policy_gradient_loss | 0.024      |
|    std                  | 0.125      |
|    value_loss           | 0.472      |
----------------------------------------
Eval num_timesteps=100000, episode_reward=211.25 +/- 17.63
Episode length: 288.00 +/- 0.00
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 288         |
|    mean_reward          | 211         |
| time/                   |             |
|    total_timesteps      | 100000      |
| train/                  |             |
|    approx_kl            | 0.022608934 |
|    clip_fraction        | 0.175       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.669       |
|    explained_variance   | 0.999       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.225       |
|    n_updates            | 860         |
|    policy_gradient_loss | -0.000504   |
|    std                  | 0.122       |
|    value_loss           | 0.486       |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 199      |
| time/              |          |
|    fps             | 59       |
|    iterations      | 87       |
|    time_elapsed    | 1672     |
|    total_timesteps | 100224   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 200         |
| time/                   |             |
|    fps                  | 59          |
|    iterations           | 88          |
|    time_elapsed         | 1689        |
|    total_timesteps      | 101376      |
| train/                  |             |
|    approx_kl            | 0.007539203 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.691       |
|    explained_variance   | 0.999       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.225       |
|    n_updates            | 870         |
|    policy_gradient_loss | -0.000663   |
|    std                  | 0.12        |
|    value_loss           | 0.682       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 202         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 89          |
|    time_elapsed         | 1707        |
|    total_timesteps      | 102528      |
| train/                  |             |
|    approx_kl            | 0.020789547 |
|    clip_fraction        | 0.278       |
|    clip_range           | 0.2         |
|    entropy_loss         | 0.715       |
|    explained_variance   | 0.999       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0943      |
|    n_updates            | 880         |
|    policy_gradient_loss | 0.0273      |
|    std                  | 0.117       |
|    value_loss           | 0.412       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 202         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 90          |
|    time_elapsed         | 1724        |
|    total_timesteps      | 103680      |
| train/                  |             |
|    approx_kl            | 0.025879826 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
